study,domain,sub_domain,source,table_name,variable,label,has_skip_logic,sensitivity,plab_facet,plab_subfacet,alexsa_facet,nobs_00mo,nobs_12mo,nobs_24mo,nobs_36mo,nobs_48mo,nobs_60mo,nobs_72mo
Core,Physical Health,Physical Activity,Parent,ph_p_saiq,ph_p_saiq__martarts_004,"Martial Arts: Was any of this activity part of an organized team, group, band, orchestra, chorus, or program at school? [Parent]",yes,not sensitive,hobbies/activities,not applicable,conventional organizations,11849,0,0,0,0,0,0
Core,Physical Health,Physical Activity,Parent,ph_p_saiq,ph_p_saiq__martarts_004__l,"Martial Arts: Was any of this activity part of an organized team, group, band, orchestra, chorus, or program at school? [Parent; Longitudinal]",yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,11203,10891,10189,0,0,0
Core,Physical Health,Physical Activity,Parent,ph_p_saiq,ph_p_saiq__martarts_005,"Martial Arts: Was any of this activity part of an organized team, group, band, orchestra, chorus, or program outside of school? [Parent]",yes,not sensitive,hobbies/activities,not applicable,conventional organizations,11857,0,0,0,0,0,0
Core,Physical Health,Physical Activity,Parent,ph_p_saiq,ph_p_saiq__martarts_005__l,"Martial Arts: Was any of this activity part of an organized team, group, band, orchestra, chorus, or program outside of school? [Parent; Longitudinal]",yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,11203,10891,10188,0,0,0
Core,Physical Health,Physical Activity,Parent,ph_p_saiq,ph_p_saiq__mma_002,Mixed Martial Arts or Wrestling: About how many days per week? [Parent],yes,not sensitive,hobbies/activities,not applicable,conventional organizations,11843,0,0,0,0,0,0
Core,Physical Health,Physical Activity,Parent,ph_p_saiq,ph_p_saiq__mma_002__l,Mixed Martial Arts or Wrestling: About how many days per week? [Parent; Longitudinal],yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,11194,10877,10180,9469,0,0
Core,Physical Health,Physical Activity,Parent,ph_p_saiq,ph_p_saiq__mma_004,"Mixed Martial Arts or Wrestling: Was any of this activity part of an organized team, group, band, orchestra, chorus, or program at school? [Parent]",yes,not sensitive,hobbies/activities,not applicable,conventional organizations,11854,0,0,0,0,0,0
Core,Physical Health,Physical Activity,Parent,ph_p_saiq,ph_p_saiq__mma_004__l,"Mixed Martial Arts or Wrestling: Was any of this activity part of an organized team, group, band, orchestra, chorus, or program at school? [Parent; Longitudinal]",yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,11204,10890,10187,0,0,0
Core,Physical Health,Physical Activity,Parent,ph_p_saiq,ph_p_saiq__mma_005,"Mixed Martial Arts or Wrestling: Was any of this activity part of an organized team, group, band, orchestra, chorus, or program outside of school? [Parent]",yes,not sensitive,hobbies/activities,not applicable,conventional organizations,11851,0,0,0,0,0,0
Core,Physical Health,Physical Activity,Parent,ph_p_saiq,ph_p_saiq__mma_005__l,"Mixed Martial Arts or Wrestling: Was any of this activity part of an organized team, group, band, orchestra, chorus, or program outside of school? [Parent; Longitudinal]",yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,11203,10889,10186,0,0,0
Core,Physical Health,Physical Activity,Parent,ph_p_saiq,ph_p_saiq__musicinstr_002,"Musical Instrument (Singing, Choir, Guitar, Piano, Drums, Violin, Flute, Band, Rock Band, Orchestra): About how many days per week? [Parent]",yes,not sensitive,hobbies/activities,not applicable,conventional organizations,11796,0,0,0,0,0,0
Core,Physical Health,Physical Activity,Parent,ph_p_saiq,ph_p_saiq__musicinstr_002__l,"Musical Instrument (Singing, Choir, Guitar, Piano, Drums, Violin, Flute, Band, Rock Band, Orchestra): About how many days per week? [Parent; Longitudinal]",yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,11107,10814,10125,9431,0,0
Core,Physical Health,Physical Activity,Parent,ph_p_saiq,ph_p_saiq__musicinstr_004,"Musical Instrument (Singing, Choir, Guitar, Piano, Drums, Violin, Flute, Band, Rock Band, Orchestra): Was any of this activity part of an organized team, group, band, orchestra, chorus, or program at school? [Parent]",yes,not sensitive,hobbies/activities,not applicable,conventional organizations,11846,0,0,0,0,0,0
Core,Novel Technologies,Screen Use,Youth,nt_y_stq,nt_y_stq__socmed_008,I spend a lot of time thinking about social media apps or planning my use of social media apps.,yes,not sensitive,screen time,not applicable,_none_,0,0,6016,7028,7720,7684,4515
Core,Novel Technologies,Screen Use,Youth,nt_y_stq,nt_y_stq__socmed_009,I feel the need to use social media apps more and more.,yes,not sensitive,screen time,not applicable,_none_,0,0,6021,7032,7718,7683,4516
Core,Novel Technologies,Screen Use,Youth,nt_y_stq,nt_y_stq__socmed_010,I use social media apps so I can forget about my problems.,yes,not sensitive,screen time,not applicable,_none_,0,0,6019,7035,7718,7684,4516
Core,Novel Technologies,Screen Use,Youth,nt_y_stq,nt_y_stq__socmed_011,I've tried to use my social media apps less but I can't.,yes,not sensitive,screen time,not applicable,_none_,0,0,6011,7027,7708,7673,4511
Core,Novel Technologies,Screen Use,Youth,nt_y_stq,nt_y_stq__socmed_012,I've become stressed or upset if I am not allowed to use my social media apps.,yes,not sensitive,screen time,not applicable,_none_,0,0,6011,7029,7718,7684,4516
Core,Novel Technologies,Screen Use,Youth,nt_y_stq,nt_y_stq__socmed_013,I use social media apps so much that it has had a bad effect on my schoolwork or job.,yes,not sensitive,screen time,not applicable,_none_,0,0,6012,7024,7713,7680,4514
Core,Physical Health,Physical Activity,Parent,ph_p_saiq,ph_p_saiq__musicinstr_004__l,"Musical Instrument (Singing, Choir, Guitar, Piano, Drums, Violin, Flute, Band, Rock Band, Orchestra): Was any of this activity part of an organized team, group, band, orchestra, chorus, or program at school? [Parent; Longitudinal]",yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,11198,10890,10186,9483,0,0
Core,Physical Health,Physical Activity,Parent,ph_p_saiq,ph_p_saiq__musicinstr_005,"Musical Instrument (Singing, Choir, Guitar, Piano, Drums, Violin, Flute, Band, Rock Band, Orchestra): Was any of this activity part of an organized team, group, band, orchestra, chorus, or program outside of school? [Parent]",yes,not sensitive,hobbies/activities,not applicable,conventional organizations,11832,0,0,0,0,0,0
Core,Novel Technologies,Screen Use,Youth,nt_y_stq,nt_y_stq__vidgame_001,I spend a lot of time thinking about playing video games.,yes,not sensitive,screen time,not applicable,_none_,0,0,8096,8620,7746,6713,3663
Core,Novel Technologies,Screen Use,Youth,nt_y_stq,nt_y_stq__vidgame_002,I feel the need to play video games more and more.,yes,not sensitive,screen time,not applicable,_none_,0,0,8096,8613,7742,6713,3664
Core,Novel Technologies,Screen Use,Youth,nt_y_stq,nt_y_stq__vidgame_003,I play video games so I can forget about my problems.,yes,not sensitive,screen time,not applicable,_none_,0,0,8095,8613,7738,6706,3662
Core,Novel Technologies,Screen Use,Youth,nt_y_stq,nt_y_stq__vidgame_004,I've tried to play video games less but I can't.,yes,not sensitive,screen time,not applicable,_none_,0,0,8077,8596,7731,6707,3658
Core,Novel Technologies,Screen Use,Youth,nt_y_stq,nt_y_stq__vidgame_005,I've become stressed or upset if I am not allowed to play video games.,yes,not sensitive,screen time,not applicable,_none_,0,0,8095,8614,7738,6710,3663
Core,Novel Technologies,Screen Use,Youth,nt_y_stq,nt_y_stq__vidgame_006,I play video games so much that it has had a bad effect on my schoolwork or job.,yes,not sensitive,screen time,not applicable,_none_,0,0,8078,8605,7734,6707,3663
Core,Novel Technologies,Screen Use,Youth,nt_y_stq,nt_y_stq__phone_001,I interrupt whatever else I am doing when I am contacted on my phone,yes,not sensitive,screen time,not applicable,_none_,0,0,7796,8450,8628,8286,4825
Core,Novel Technologies,Screen Use,Youth,nt_y_stq,nt_y_stq__phone_002,I often use my phone for no particular reason,yes,not sensitive,screen time,not applicable,_none_,0,0,7797,8463,8644,8298,4825
Core,Novel Technologies,Screen Use,Youth,nt_y_stq,nt_y_stq__phone_003,I feel connected to others when I am using my phone,yes,not sensitive,screen time,not applicable,_none_,0,0,7799,8462,8639,8301,4823
Core,Novel Technologies,Screen Use,Youth,nt_y_stq,nt_y_stq__phone_004,Arguments have arisen with others because of my phone use,yes,not sensitive,screen time,not applicable,_none_,0,0,7783,8444,8626,8294,4821
Core,Novel Technologies,Screen Use,Youth,nt_y_stq,nt_y_stq__phone_005,I lose track of how much I am using my phone.,yes,not sensitive,screen time,not applicable,_none_,0,0,7794,8462,8645,8300,4825
Core,Novel Technologies,Screen Use,Youth,nt_y_stq,nt_y_stq__phone_006,I often think about my phone when I am not using it,yes,not sensitive,screen time,not applicable,_none_,0,0,7803,8467,8642,8303,4826
Core,Novel Technologies,Screen Use,Youth,nt_y_stq,nt_y_stq__phone_007,I have been unable to reduce my phone use,yes,not sensitive,screen time,not applicable,_none_,0,0,7785,8446,8628,8289,4814
Core,Novel Technologies,Screen Use,Youth,nt_y_stq,nt_y_stq__phone_008,The thought of being without my phone makes me feel distressed,yes,not sensitive,screen time,not applicable,_none_,0,0,7798,8456,8636,8295,4820
Core,Novel Technologies,Screen Use,Youth,nt_y_stq,nt_y_stq__phone_009,"On a scale of 1-10 (with 1=barely check it/can go days without it, and 10=check at least hourly when awake), how attached are you to your phone?",yes,not sensitive,screen time,not applicable,_none_,0,0,7782,8440,8597,8262,4812
Core,Novel Technologies,Screen Use,Youth,nt_y_stq,nt_y_stq__screen__mature_001,"How often do you play mature-rated video games (e.g., Call of Duty, Grand Theft Auto, Assassin's Creed, etc.)?",yes,not sensitive,screen time,not applicable,_none_,11848,11205,10942,10414,9645,8837,5028
Core,Novel Technologies,Screen Use,Youth,nt_y_stq,nt_y_stq__screen__mature_002,How often do you watch R-rated movies?,yes,not sensitive,screen time,not applicable,_none_,11847,11204,10934,10413,9647,8840,5030
Core,Novel Technologies,Screen Use,Youth,nt_y_stq,nt_y_stq__creative_001,"In the past year: Did you design, code, or create any games, software, or tools for computers, mobile devices, or other platforms for artistic purposes?",yes,not sensitive,screen time,not applicable,_none_,0,0,0,0,0,0,4962
Core,Novel Technologies,Screen Use,Youth,nt_y_stq,nt_y_stq__creative_002,In the past year: Have you taken in-person or online lessons or classes in creative coding or in computer animation or digital art?,yes,not sensitive,screen time,not applicable,_none_,0,0,0,0,0,0,4962
Core,Novel Technologies,Screen Use,Youth,nt_y_stq,nt_y_stq__dapp_001,Have you ever used a dating app?,yes,not sensitive,screen time,not applicable,_none_,0,0,10701,0,0,8798,5011
Core,Physical Health,Physical Activity,Parent,ph_p_saiq,ph_p_saiq__musicinstr_005__l,"Musical Instrument (Singing, Choir, Guitar, Piano, Drums, Violin, Flute, Band, Rock Band, Orchestra): Was any of this activity part of an organized team, group, band, orchestra, chorus, or program outside of school? [Longitudinal]",yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,11191,10880,10177,9473,0,0
Core,Physical Health,Physical Activity,Parent,ph_p_saiq,ph_p_saiq__orient_002,Orienteering: About how many days per week? [Parent],yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,0,0,9392,0,0,0
Core,Physical Health,Physical Activity,Parent,ph_p_saiq,ph_p_saiq__orient_002__l,Orienteering: About how many days per week? [Parent; Longitudinal],yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,0,0,0,8850,0,0
Core,Novel Technologies,Screen Use,Youth,nt_y_stq,nt_y_stq__dlt_001,"In the past year: How often does your parent monitor your location using technology or an app (e.g., Find My iPhone, Find My Friends, mSpy, Life360)?",yes,not sensitive,screen time,not applicable,_none_,0,0,0,0,1,727,1933
Core,Novel Technologies,Screen Use,Youth,nt_y_stq,nt_y_stq__parent_001,"In the past month, I call or text with my parents to ask for advice or help",yes,not sensitive,screen time,not applicable,_none_,0,0,0,0,0,0,5033
Core,Novel Technologies,Screen Use,Youth,nt_y_stq,nt_y_stq__parent_002,"In the past month, I call or text with my parents to tell them who I was with or what I was doing",yes,not sensitive,screen time,not applicable,_none_,0,0,0,0,0,0,5033
Core,Novel Technologies,Screen Use,Youth,nt_y_stq,nt_y_stq__parent_003,"In the past month, My parents text or call to ask where I am, who I am with, and what I am doing",yes,not sensitive,screen time,not applicable,_none_,0,0,0,0,0,0,5033
Core,Novel Technologies,Screen Use,Youth,nt_y_stq,nt_y_stq__parent_004,"In the past month, My parents text or call to remind me of the rules (like my curfew, chores, or homework)",yes,not sensitive,screen time,not applicable,_none_,0,0,0,0,0,0,5033
Core,Physical Health,Development,Parent,ph_p_bfq,ph_p_bfq_001,"When the child was a baby, did (you/ the biological mother) breastfeed them?",no,not sensitive,developmental history,not applicable,_none_,0,0,0,10049,0,0,0
Core,Physical Health,Development,Parent,ph_p_bfq,ph_p_bfq_001__01,"If yes, for how long were they breastfed?",yes,not sensitive,developmental history,not applicable,_none_,0,0,0,7669,0,0,0
Core,Physical Health,Development,Parent,ph_p_bfq,ph_p_bfq__alc_001,"During the time the child was breastfed, were (you /the biological mother) using any of the following: Alcohol?",yes,not sensitive,developmental history,not applicable,_none_,0,0,0,7649,0,0,0
Core,Physical Health,Physical Activity,Parent,ph_p_saiq,ph_p_saiq__orient_004,"Orienteering: Was any of this activity part of an organized team, group, band, orchestra, chorus, or program at school? [Parent]",yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,0,0,9397,0,0,0
Core,Physical Health,Physical Activity,Parent,ph_p_saiq,ph_p_saiq__orient_005,"Orienteering: Was any of this activity part of an organized team, group, band, orchestra, chorus, or program outside of school? [Parent]",yes,not sensitive,hobbies/activities,not applicable,conventional organizations,0,0,0,9397,0,0,0
